stnNm,tm,avgTa,minTa,maxTa,sumRn,avgTs
임실,2012-06-22,0,15.3,30.3,0,0
임실,2012-06-22,0,15.3,30.3,0,0
임실,2015-06-12,22.8,16.0,30.4,0,27.3
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2016-09-10,21.0,15.6,29.3,44.5,25.7
임실,2017-06-15,20.4,12.4,28.9,0,26.2
임실,2017-06-15,20.4,12.4,28.9,0,26.2
